<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160118,112500,79833.0000000,79836.0000000,79755.0000000,79764.0000000,13734
20160118,112600,79761.0000000,79781.0000000,79707.0000000,79744.0000000,17526
20160118,112700,79743.0000000,79793.0000000,79701.0000000,79728.0000000,18120
20160118,112800,79728.0000000,79768.0000000,79676.0000000,79729.0000000,15056
20160118,112900,79727.0000000,79729.0000000,79669.0000000,79674.0000000,10578
20160118,113000,79674.0000000,79800.0000000,79671.0000000,79784.0000000,17724
20160118,113100,79780.0000000,79795.0000000,79765.0000000,79774.0000000,4364
20160118,113200,79777.0000000,79799.0000000,79755.0000000,79794.0000000,6663
20160118,113300,79794.0000000,79804.0000000,79773.0000000,79782.0000000,3335
20160118,113400,79780.0000000,79823.0000000,79779.0000000,79823.0000000,4564
20160118,113500,79823.0000000,79843.0000000,79801.0000000,79829.0000000,4931
20160118,113600,79830.0000000,79882.0000000,79804.0000000,79826.0000000,5256
20160118,113700,79831.0000000,79867.0000000,79818.0000000,79862.0000000,2913
20160118,113800,79859.0000000,79887.0000000,79847.0000000,79849.0000000,4656
20160118,113900,79847.0000000,79850.0000000,79810.0000000,79837.0000000,4488
20160118,114000,79838.0000000,79841.0000000,79787.0000000,79792.0000000,4894
20160118,114100,79793.0000000,79794.0000000,79770.0000000,79775.0000000,2657
20160118,114200,79778.0000000,79800.0000000,79732.0000000,79747.0000000,6275
20160118,114300,79744.0000000,79745.0000000,79706.0000000,79734.0000000,3657
20160118,114400,79734.0000000,79779.0000000,79715.0000000,79762.0000000,3367
20160118,114500,79764.0000000,79769.0000000,79733.0000000,79742.0000000,2000
20160118,114600,79741.0000000,79782.0000000,79716.0000000,79782.0000000,4707
20160118,114700,79782.0000000,79796.0000000,79741.0000000,79761.0000000,3553
20160118,114800,79761.0000000,79787.0000000,79746.0000000,79781.0000000,1608
20160118,114900,79781.0000000,79798.0000000,79774.0000000,79789.0000000,1690
20160118,115000,79790.0000000,79823.0000000,79760.0000000,79784.0000000,6955
20160118,115100,79782.0000000,79799.0000000,79772.0000000,79777.0000000,3057
20160118,115200,79777.0000000,79796.0000000,79765.0000000,79773.0000000,2204
20160118,115300,79773.0000000,79785.0000000,79752.0000000,79766.0000000,3557
20160118,115400,79767.0000000,79771.0000000,79744.0000000,79750.0000000,4484
20160118,115500,79747.0000000,79824.0000000,79744.0000000,79820.0000000,8690
20160118,115600,79821.0000000,79846.0000000,79809.0000000,79829.0000000,2836
20160118,115700,79827.0000000,79833.0000000,79803.0000000,79809.0000000,2356
20160118,115800,79809.0000000,79832.0000000,79802.0000000,79828.0000000,2599
20160118,115900,79829.0000000,79861.0000000,79820.0000000,79839.0000000,7926
20160118,120000,79837.0000000,79867.0000000,79786.0000000,79860.0000000,15840
20160118,120100,79862.0000000,79870.0000000,79831.0000000,79844.0000000,4815
20160118,120200,79846.0000000,79861.0000000,79824.0000000,79849.0000000,4789
20160118,120300,79849.0000000,79866.0000000,79840.0000000,79858.0000000,7099
20160118,120400,79858.0000000,79914.0000000,79856.0000000,79884.0000000,8922
20160118,120500,79883.0000000,79927.0000000,79876.0000000,79894.0000000,6642
20160118,120600,79892.0000000,79896.0000000,79845.0000000,79857.0000000,4435
20160118,120700,79857.0000000,79881.0000000,79827.0000000,79848.0000000,2829
20160118,120800,79850.0000000,79875.0000000,79841.0000000,79864.0000000,1598
20160118,120900,79866.0000000,79886.0000000,79854.0000000,79874.0000000,2105
20160118,121000,79876.0000000,79879.0000000,79858.0000000,79866.0000000,1201
20160118,121100,79867.0000000,79905.0000000,79867.0000000,79896.0000000,3700
20160118,121200,79896.0000000,79923.0000000,79895.0000000,79901.0000000,2397
20160118,121300,79904.0000000,79906.0000000,79874.0000000,79887.0000000,3708
20160118,121400,79887.0000000,79898.0000000,79875.0000000,79880.0000000,1940
20160118,121500,79877.0000000,79908.0000000,79850.0000000,79862.0000000,3614
20160118,121600,79862.0000000,79878.0000000,79837.0000000,79858.0000000,2854
20160118,121700,79857.0000000,79898.0000000,79856.0000000,79897.0000000,1899
20160118,121800,79897.0000000,79898.0000000,79846.0000000,79851.0000000,1859
20160118,121900,79852.0000000,79890.0000000,79851.0000000,79871.0000000,2300
20160118,122000,79873.0000000,79878.0000000,79857.0000000,79862.0000000,1456
20160118,122100,79865.0000000,79890.0000000,79858.0000000,79877.0000000,1971
20160118,122200,79879.0000000,79888.0000000,79860.0000000,79877.0000000,2221
20160118,122300,79879.0000000,79913.0000000,79878.0000000,79905.0000000,3140
20160118,122400,79906.0000000,79952.0000000,79905.0000000,79938.0000000,5649
20160118,122500,79941.0000000,79982.0000000,79939.0000000,79967.0000000,3603
20160118,122600,79969.0000000,79985.0000000,79949.0000000,79960.0000000,4816
20160118,122700,79964.0000000,79995.0000000,79952.0000000,79976.0000000,4092
20160118,122800,79977.0000000,79988.0000000,79943.0000000,79949.0000000,4139
20160118,122900,79949.0000000,79951.0000000,79915.0000000,79925.0000000,3439
20160118,123000,79926.0000000,79926.0000000,79882.0000000,79919.0000000,4420
20160118,123100,79921.0000000,79947.0000000,79902.0000000,79927.0000000,2669
20160118,123200,79930.0000000,79967.0000000,79928.0000000,79958.0000000,3687
20160118,123300,79959.0000000,79969.0000000,79943.0000000,79943.0000000,2011
20160118,123400,79946.0000000,79958.0000000,79922.0000000,79930.0000000,1825
20160118,123500,79933.0000000,79939.0000000,79902.0000000,79919.0000000,3141
20160118,123600,79916.0000000,79930.0000000,79910.0000000,79922.0000000,3317
20160118,123700,79925.0000000,79925.0000000,79872.0000000,79880.0000000,9306
20160118,123800,79877.0000000,79897.0000000,79862.0000000,79892.0000000,2904
20160118,123900,79893.0000000,79962.0000000,79891.0000000,79944.0000000,4264
20160118,124000,79945.0000000,79959.0000000,79935.0000000,79956.0000000,1206
20160118,124100,79956.0000000,79987.0000000,79954.0000000,79959.0000000,3571
20160118,124200,79959.0000000,79977.0000000,79954.0000000,79965.0000000,3847
20160118,124300,79965.0000000,79991.0000000,79962.0000000,79979.0000000,4687
20160118,124400,79977.0000000,79997.0000000,79954.0000000,79992.0000000,3768
20160118,124500,79993.0000000,80005.0000000,79977.0000000,79977.0000000,5816
20160118,124600,79980.0000000,79985.0000000,79961.0000000,79966.0000000,3585
20160118,124700,79968.0000000,79989.0000000,79963.0000000,79978.0000000,2804
20160118,124800,79977.0000000,79980.0000000,79960.0000000,79968.0000000,2545
20160118,124900,79968.0000000,79971.0000000,79934.0000000,79939.0000000,2619
20160118,125000,79937.0000000,79950.0000000,79863.0000000,79867.0000000,16431
20160118,125100,79865.0000000,79909.0000000,79792.0000000,79831.0000000,14545
20160118,125200,79827.0000000,79900.0000000,79816.0000000,79895.0000000,8663
20160118,125300,79895.0000000,79918.0000000,79878.0000000,79910.0000000,5925
20160118,125400,79910.0000000,79927.0000000,79882.0000000,79899.0000000,4787
20160118,125500,79898.0000000,79906.0000000,79860.0000000,79878.0000000,3714
20160118,125600,79880.0000000,79898.0000000,79864.0000000,79895.0000000,4240
20160118,125700,79898.0000000,79920.0000000,79886.0000000,79898.0000000,4864
20160118,125800,79902.0000000,79920.0000000,79864.0000000,79867.0000000,3531
20160118,125900,79868.0000000,79873.0000000,79812.0000000,79867.0000000,8228
20160118,130000,79864.0000000,79869.0000000,79831.0000000,79861.0000000,3819
20160118,130100,79862.0000000,79892.0000000,79854.0000000,79856.0000000,5254
20160118,130200,79858.0000000,79879.0000000,79844.0000000,79852.0000000,3658
20160118,130300,79854.0000000,79872.0000000,79833.0000000,79844.0000000,4682
20160118,130400,79846.0000000,79859.0000000,79821.0000000,79834.0000000,7110
20160118,130500,79835.0000000,79879.0000000,79830.0000000,79857.0000000,3592
20160118,130600,79861.0000000,79892.0000000,79846.0000000,79878.0000000,5064
20160118,130700,79878.0000000,79888.0000000,79863.0000000,79883.0000000,2063
20160118,130800,79883.0000000,79909.0000000,79878.0000000,79909.0000000,4255
20160118,130900,79908.0000000,79914.0000000,79887.0000000,79911.0000000,1552
20160118,131000,79911.0000000,79935.0000000,79885.0000000,79927.0000000,3608
20160118,131100,79926.0000000,79926.0000000,79881.0000000,79884.0000000,3253
20160118,131200,79884.0000000,79898.0000000,79881.0000000,79894.0000000,1587
