<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160118,132500,87251.0000000,87273.0000000,87251.0000000,87260.0000000,35
20160118,132600,87267.0000000,87351.0000000,87267.0000000,87273.0000000,738
20160118,132700,87268.0000000,87299.0000000,87257.0000000,87299.0000000,203
20160118,132800,87294.0000000,87312.0000000,87282.0000000,87294.0000000,399
20160118,132900,87245.0000000,87261.0000000,87245.0000000,87261.0000000,61
20160118,133000,87280.0000000,87280.0000000,87236.0000000,87236.0000000,96
20160118,133100,87278.0000000,87306.0000000,87265.0000000,87276.0000000,337
20160118,133200,87290.0000000,87357.0000000,87290.0000000,87322.0000000,605
20160118,133300,87339.0000000,87357.0000000,87339.0000000,87343.0000000,28
20160118,133400,87345.0000000,87391.0000000,87345.0000000,87346.0000000,141
20160118,133500,87346.0000000,87351.0000000,87313.0000000,87340.0000000,119
20160118,133600,87326.0000000,87336.0000000,87326.0000000,87336.0000000,19
20160118,133700,87376.0000000,87384.0000000,87363.0000000,87383.0000000,18
20160118,133800,87372.0000000,87419.0000000,87361.0000000,87391.0000000,301
20160118,133900,87351.0000000,87354.0000000,87325.0000000,87325.0000000,32
20160118,134000,87335.0000000,87342.0000000,87335.0000000,87336.0000000,4
20160118,134100,87307.0000000,87358.0000000,87307.0000000,87358.0000000,36
20160118,134200,87368.0000000,87437.0000000,87368.0000000,87437.0000000,42
20160118,134300,87440.0000000,87446.0000000,87388.0000000,87393.0000000,359
20160118,134400,87355.0000000,87370.0000000,87306.0000000,87322.0000000,80
20160118,134500,87319.0000000,87319.0000000,87280.0000000,87313.0000000,37
20160118,134600,87309.0000000,87343.0000000,87295.0000000,87343.0000000,15
20160118,134700,87337.0000000,87363.0000000,87332.0000000,87355.0000000,54
20160118,134800,87370.0000000,87389.0000000,87336.0000000,87336.0000000,73
20160118,134900,87339.0000000,87340.0000000,87307.0000000,87314.0000000,93
20160118,135000,87320.0000000,87324.0000000,87280.0000000,87280.0000000,29
20160118,135100,87280.0000000,87305.0000000,87280.0000000,87300.0000000,14
20160118,135200,87267.0000000,87284.0000000,87255.0000000,87255.0000000,52
20160118,135300,87261.0000000,87275.0000000,87241.0000000,87256.0000000,43
20160118,135400,87258.0000000,87289.0000000,87256.0000000,87286.0000000,50
20160118,135500,87285.0000000,87290.0000000,87268.0000000,87273.0000000,42
20160118,135600,87259.0000000,87279.0000000,87245.0000000,87275.0000000,161
20160118,135700,87274.0000000,87274.0000000,87139.0000000,87170.0000000,431
20160118,135800,87164.0000000,87178.0000000,87130.0000000,87134.0000000,610
20160118,135900,87126.0000000,87174.0000000,87114.0000000,87114.0000000,156
20160118,140400,87170.0000000,87221.0000000,87161.0000000,87221.0000000,89
20160118,140500,87195.0000000,87205.0000000,87135.0000000,87184.0000000,79
20160118,140600,87184.0000000,87198.0000000,87163.0000000,87190.0000000,179
20160118,140700,87196.0000000,87211.0000000,87189.0000000,87211.0000000,102
20160118,140800,87203.0000000,87203.0000000,87199.0000000,87199.0000000,5
20160118,140900,87190.0000000,87190.0000000,87184.0000000,87186.0000000,46
20160118,141000,87183.0000000,87190.0000000,87171.0000000,87171.0000000,103
20160118,141100,87180.0000000,87182.0000000,87151.0000000,87161.0000000,23
20160118,141200,87167.0000000,87171.0000000,87098.0000000,87103.0000000,119
20160118,141300,87115.0000000,87157.0000000,87115.0000000,87130.0000000,144
20160118,141400,87115.0000000,87116.0000000,87065.0000000,87071.0000000,325
20160118,141500,87070.0000000,87120.0000000,87068.0000000,87120.0000000,225
20160118,141600,87113.0000000,87139.0000000,87111.0000000,87128.0000000,97
20160118,141700,87126.0000000,87163.0000000,87126.0000000,87163.0000000,41
20160118,141800,87160.0000000,87187.0000000,87158.0000000,87158.0000000,22
20160118,141900,87177.0000000,87178.0000000,87152.0000000,87163.0000000,209
20160118,142000,87162.0000000,87198.0000000,87161.0000000,87198.0000000,82
20160118,142100,87199.0000000,87199.0000000,87190.0000000,87190.0000000,118
20160118,142200,87184.0000000,87184.0000000,87184.0000000,87184.0000000,8
20160118,142300,87181.0000000,87182.0000000,87181.0000000,87182.0000000,3
20160118,142400,87195.0000000,87202.0000000,87190.0000000,87190.0000000,21
20160118,142500,87190.0000000,87192.0000000,87190.0000000,87192.0000000,40
20160118,142600,87193.0000000,87194.0000000,87151.0000000,87151.0000000,89
20160118,142700,87158.0000000,87169.0000000,87158.0000000,87165.0000000,6
20160118,142800,87180.0000000,87196.0000000,87180.0000000,87189.0000000,80
20160118,143000,87195.0000000,87199.0000000,87195.0000000,87199.0000000,10
20160118,143100,87242.0000000,87255.0000000,87188.0000000,87188.0000000,71
20160118,143200,87179.0000000,87179.0000000,87155.0000000,87155.0000000,17
20160118,143300,87172.0000000,87198.0000000,87171.0000000,87198.0000000,35
20160118,143400,87178.0000000,87230.0000000,87159.0000000,87205.0000000,97
20160118,143500,87222.0000000,87236.0000000,87209.0000000,87212.0000000,64
20160118,143600,87185.0000000,87189.0000000,87173.0000000,87189.0000000,4
20160118,143700,87204.0000000,87205.0000000,87194.0000000,87201.0000000,15
20160118,143800,87205.0000000,87215.0000000,87191.0000000,87193.0000000,150
20160118,143900,87193.0000000,87230.0000000,87193.0000000,87230.0000000,50
20160118,144000,87226.0000000,87247.0000000,87216.0000000,87231.0000000,35
20160118,144100,87257.0000000,87257.0000000,87240.0000000,87240.0000000,11
20160118,144200,87207.0000000,87208.0000000,87184.0000000,87184.0000000,85
20160118,144300,87185.0000000,87185.0000000,87185.0000000,87185.0000000,7
20160118,144400,87176.0000000,87176.0000000,87151.0000000,87152.0000000,31
20160118,144500,87152.0000000,87183.0000000,87151.0000000,87152.0000000,132
20160118,144600,87151.0000000,87196.0000000,87065.0000000,87106.0000000,790
20160118,144700,87099.0000000,87131.0000000,87081.0000000,87081.0000000,248
20160118,144800,87076.0000000,87079.0000000,86987.0000000,86997.0000000,611
20160118,144900,87013.0000000,87028.0000000,86942.0000000,86971.0000000,224
20160118,145000,86967.0000000,87006.0000000,86967.0000000,87006.0000000,111
20160118,145100,87001.0000000,87001.0000000,86961.0000000,86961.0000000,24
20160118,145200,86990.0000000,86998.0000000,86940.0000000,86949.0000000,65
20160118,145300,86939.0000000,86960.0000000,86908.0000000,86960.0000000,501
20160118,145400,86945.0000000,86945.0000000,86890.0000000,86930.0000000,296
20160118,145500,86913.0000000,86934.0000000,86850.0000000,86915.0000000,299
20160118,145600,86932.0000000,86991.0000000,86932.0000000,86970.0000000,371
20160118,145700,86975.0000000,87069.0000000,86975.0000000,87069.0000000,57
20160118,145800,87060.0000000,87129.0000000,87060.0000000,87129.0000000,102
20160118,145900,87135.0000000,87135.0000000,87075.0000000,87075.0000000,68
20160118,150000,87066.0000000,87095.0000000,87060.0000000,87095.0000000,104
20160118,150100,87096.0000000,87114.0000000,87092.0000000,87113.0000000,53
20160118,150200,87106.0000000,87120.0000000,87106.0000000,87120.0000000,75
20160118,150300,87092.0000000,87103.0000000,87092.0000000,87092.0000000,13
20160118,150400,87061.0000000,87087.0000000,87059.0000000,87087.0000000,56
20160118,150500,87091.0000000,87130.0000000,87090.0000000,87130.0000000,174
20160118,150600,87140.0000000,87140.0000000,87117.0000000,87134.0000000,54
20160118,150700,87139.0000000,87150.0000000,87100.0000000,87109.0000000,53
20160118,150800,87140.0000000,87171.0000000,87135.0000000,87156.0000000,220
20160118,150900,87142.0000000,87160.0000000,87111.0000000,87111.0000000,87
20160118,151000,87132.0000000,87170.0000000,87132.0000000,87157.0000000,25
20160118,151100,87167.0000000,87199.0000000,87167.0000000,87188.0000000,76
20160118,151200,87170.0000000,87170.0000000,87140.0000000,87140.0000000,17
20160118,151300,87131.0000000,87131.0000000,87100.0000000,87129.0000000,103
20160118,151400,87131.0000000,87140.0000000,87131.0000000,87140.0000000,8
20160118,151500,87112.0000000,87141.0000000,87112.0000000,87135.0000000,95
20160118,151600,87126.0000000,87152.0000000,87115.0000000,87152.0000000,16
20160118,151700,87139.0000000,87150.0000000,87130.0000000,87130.0000000,41
20160118,151800,87131.0000000,87145.0000000,87131.0000000,87145.0000000,9
20160118,152000,87116.0000000,87145.0000000,87116.0000000,87120.0000000,69
20160118,152100,87108.0000000,87128.0000000,87108.0000000,87109.0000000,5
20160118,152200,87115.0000000,87191.0000000,87115.0000000,87191.0000000,51
20160118,152300,87195.0000000,87273.0000000,87195.0000000,87255.0000000,465
20160118,152400,87246.0000000,87293.0000000,87245.0000000,87288.0000000,159
20160118,152500,87278.0000000,87337.0000000,87278.0000000,87280.0000000,326
20160118,152600,87280.0000000,87284.0000000,87240.0000000,87240.0000000,323
20160118,152700,87252.0000000,87333.0000000,87241.0000000,87333.0000000,206
20160118,152800,87308.0000000,87327.0000000,87284.0000000,87309.0000000,295
