<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160118,114000,12753.0000000,12779.0000000,12753.0000000,12772.0000000,568
20160118,114100,12773.0000000,12773.0000000,12763.0000000,12772.0000000,219
20160118,114200,12773.0000000,12775.0000000,12763.0000000,12768.0000000,530
20160118,114300,12773.0000000,12776.0000000,12771.0000000,12771.0000000,89
20160118,114400,12770.0000000,12776.0000000,12765.0000000,12768.0000000,220
20160118,114500,12770.0000000,12773.0000000,12766.0000000,12768.0000000,59
20160118,114600,12765.0000000,12765.0000000,12743.0000000,12743.0000000,366
20160118,114700,12742.0000000,12766.0000000,12742.0000000,12766.0000000,325
20160118,114800,12767.0000000,12777.0000000,12765.0000000,12767.0000000,265
20160118,114900,12768.0000000,12769.0000000,12758.0000000,12761.0000000,107
20160118,115000,12763.0000000,12766.0000000,12752.0000000,12764.0000000,261
20160118,115100,12760.0000000,12775.0000000,12760.0000000,12775.0000000,263
20160118,115200,12775.0000000,12777.0000000,12754.0000000,12757.0000000,147
20160118,115300,12759.0000000,12768.0000000,12759.0000000,12763.0000000,150
20160118,115400,12767.0000000,12768.0000000,12765.0000000,12767.0000000,49
20160118,115500,12764.0000000,12767.0000000,12747.0000000,12749.0000000,625
20160118,115600,12750.0000000,12750.0000000,12709.0000000,12722.0000000,2111
20160118,115700,12722.0000000,12730.0000000,12716.0000000,12726.0000000,701
20160118,115800,12723.0000000,12739.0000000,12716.0000000,12734.0000000,480
20160118,115900,12734.0000000,12742.0000000,12726.0000000,12741.0000000,377
20160118,120000,12740.0000000,12759.0000000,12731.0000000,12731.0000000,1191
20160118,120100,12736.0000000,12747.0000000,12736.0000000,12745.0000000,176
20160118,120200,12747.0000000,12766.0000000,12745.0000000,12759.0000000,524
20160118,120300,12758.0000000,12759.0000000,12737.0000000,12739.0000000,810
20160118,120400,12738.0000000,12738.0000000,12721.0000000,12721.0000000,578
20160118,120500,12726.0000000,12729.0000000,12710.0000000,12720.0000000,389
20160118,120600,12721.0000000,12736.0000000,12721.0000000,12730.0000000,354
20160118,120700,12729.0000000,12733.0000000,12717.0000000,12717.0000000,367
20160118,120800,12716.0000000,12718.0000000,12691.0000000,12701.0000000,817
20160118,120900,12702.0000000,12702.0000000,12696.0000000,12696.0000000,225
20160118,121000,12700.0000000,12700.0000000,12693.0000000,12693.0000000,230
20160118,121100,12694.0000000,12695.0000000,12686.0000000,12689.0000000,333
20160118,121200,12686.0000000,12692.0000000,12684.0000000,12692.0000000,103
20160118,121300,12693.0000000,12697.0000000,12689.0000000,12689.0000000,196
20160118,121400,12694.0000000,12696.0000000,12688.0000000,12689.0000000,43
20160118,121500,12691.0000000,12711.0000000,12689.0000000,12711.0000000,836
20160118,121600,12711.0000000,12717.0000000,12707.0000000,12710.0000000,196
20160118,121700,12710.0000000,12711.0000000,12690.0000000,12690.0000000,276
20160118,121800,12692.0000000,12708.0000000,12692.0000000,12700.0000000,243
20160118,121900,12700.0000000,12700.0000000,12680.0000000,12685.0000000,453
20160118,122000,12686.0000000,12688.0000000,12681.0000000,12683.0000000,209
20160118,122100,12683.0000000,12684.0000000,12666.0000000,12670.0000000,889
20160118,122200,12670.0000000,12680.0000000,12661.0000000,12666.0000000,328
20160118,122300,12666.0000000,12679.0000000,12662.0000000,12675.0000000,160
20160118,122400,12675.0000000,12677.0000000,12668.0000000,12673.0000000,76
20160118,122500,12672.0000000,12672.0000000,12659.0000000,12659.0000000,279
20160118,122600,12659.0000000,12661.0000000,12650.0000000,12661.0000000,427
20160118,122700,12662.0000000,12669.0000000,12647.0000000,12654.0000000,530
20160118,122800,12657.0000000,12657.0000000,12642.0000000,12646.0000000,482
20160118,122900,12643.0000000,12643.0000000,12636.0000000,12643.0000000,467
20160118,123000,12643.0000000,12654.0000000,12643.0000000,12649.0000000,266
20160118,123100,12649.0000000,12649.0000000,12640.0000000,12644.0000000,252
20160118,123200,12645.0000000,12646.0000000,12641.0000000,12642.0000000,112
20160118,123300,12640.0000000,12642.0000000,12639.0000000,12642.0000000,105
20160118,123400,12641.0000000,12650.0000000,12641.0000000,12650.0000000,124
20160118,123500,12650.0000000,12656.0000000,12642.0000000,12647.0000000,326
20160118,123600,12647.0000000,12651.0000000,12642.0000000,12651.0000000,68
20160118,123700,12651.0000000,12664.0000000,12649.0000000,12655.0000000,444
20160118,123800,12651.0000000,12652.0000000,12641.0000000,12643.0000000,155
20160118,123900,12643.0000000,12644.0000000,12625.0000000,12634.0000000,1157
20160118,124000,12634.0000000,12642.0000000,12632.0000000,12642.0000000,100
20160118,124100,12637.0000000,12642.0000000,12635.0000000,12638.0000000,68
20160118,124200,12636.0000000,12640.0000000,12618.0000000,12619.0000000,626
20160118,124300,12617.0000000,12617.0000000,12591.0000000,12600.0000000,1774
20160118,124400,12601.0000000,12603.0000000,12586.0000000,12594.0000000,445
20160118,124500,12594.0000000,12605.0000000,12586.0000000,12593.0000000,346
20160118,124600,12598.0000000,12623.0000000,12598.0000000,12618.0000000,1064
20160118,124700,12617.0000000,12620.0000000,12609.0000000,12615.0000000,234
20160118,124800,12613.0000000,12630.0000000,12613.0000000,12630.0000000,228
20160118,124900,12630.0000000,12639.0000000,12628.0000000,12638.0000000,350
20160118,125000,12638.0000000,12668.0000000,12638.0000000,12666.0000000,1046
20160118,125100,12665.0000000,12683.0000000,12651.0000000,12672.0000000,1312
20160118,125200,12671.0000000,12675.0000000,12654.0000000,12654.0000000,408
20160118,125300,12657.0000000,12661.0000000,12654.0000000,12659.0000000,133
20160118,125400,12656.0000000,12676.0000000,12650.0000000,12676.0000000,391
20160118,125500,12676.0000000,12698.0000000,12673.0000000,12696.0000000,951
20160118,125600,12696.0000000,12700.0000000,12672.0000000,12672.0000000,600
20160118,125700,12675.0000000,12679.0000000,12662.0000000,12662.0000000,193
20160118,125800,12662.0000000,12692.0000000,12660.0000000,12691.0000000,423
20160118,125900,12692.0000000,12692.0000000,12685.0000000,12685.0000000,286
20160118,130000,12686.0000000,12688.0000000,12678.0000000,12683.0000000,324
20160118,130100,12683.0000000,12693.0000000,12679.0000000,12687.0000000,256
20160118,130200,12687.0000000,12693.0000000,12676.0000000,12679.0000000,361
20160118,130300,12677.0000000,12687.0000000,12673.0000000,12687.0000000,157
20160118,130400,12686.0000000,12687.0000000,12682.0000000,12687.0000000,21
20160118,130500,12687.0000000,12687.0000000,12670.0000000,12676.0000000,294
20160118,130600,12671.0000000,12671.0000000,12654.0000000,12662.0000000,451
20160118,130700,12661.0000000,12667.0000000,12659.0000000,12667.0000000,80
20160118,130800,12667.0000000,12675.0000000,12658.0000000,12674.0000000,315
20160118,130900,12669.0000000,12669.0000000,12658.0000000,12659.0000000,132
20160118,131000,12658.0000000,12690.0000000,12657.0000000,12658.0000000,725
20160118,131100,12658.0000000,12666.0000000,12658.0000000,12666.0000000,94
20160118,131200,12667.0000000,12672.0000000,12661.0000000,12668.0000000,97
20160118,131300,12672.0000000,12672.0000000,12669.0000000,12671.0000000,24
20160118,131400,12669.0000000,12676.0000000,12666.0000000,12676.0000000,90
20160118,131500,12676.0000000,12693.0000000,12670.0000000,12681.0000000,373
20160118,131600,12682.0000000,12682.0000000,12671.0000000,12671.0000000,77
20160118,131700,12670.0000000,12678.0000000,12662.0000000,12676.0000000,137
20160118,131800,12677.0000000,12677.0000000,12657.0000000,12657.0000000,121
20160118,131900,12656.0000000,12666.0000000,12655.0000000,12662.0000000,219
20160118,132000,12663.0000000,12667.0000000,12659.0000000,12663.0000000,118
20160118,132100,12662.0000000,12662.0000000,12646.0000000,12650.0000000,385
20160118,132200,12646.0000000,12652.0000000,12638.0000000,12647.0000000,707
20160118,132300,12646.0000000,12660.0000000,12631.0000000,12645.0000000,1053
20160118,132400,12645.0000000,12645.0000000,12633.0000000,12636.0000000,265
20160118,132500,12632.0000000,12635.0000000,12611.0000000,12616.0000000,384
20160118,132600,12614.0000000,12615.0000000,12605.0000000,12607.0000000,497
20160118,132700,12608.0000000,12622.0000000,12608.0000000,12612.0000000,339
20160118,132800,12611.0000000,12615.0000000,12609.0000000,12609.0000000,160
20160118,132900,12612.0000000,12623.0000000,12610.0000000,12614.0000000,291
20160118,133000,12613.0000000,12626.0000000,12606.0000000,12619.0000000,399
20160118,133100,12620.0000000,12623.0000000,12615.0000000,12615.0000000,97
20160118,133200,12614.0000000,12614.0000000,12591.0000000,12596.0000000,1095
20160118,133300,12595.0000000,12604.0000000,12593.0000000,12596.0000000,283
20160118,133400,12597.0000000,12613.0000000,12597.0000000,12613.0000000,331
20160118,133500,12608.0000000,12615.0000000,12606.0000000,12610.0000000,157
20160118,133600,12611.0000000,12613.0000000,12602.0000000,12602.0000000,76
20160118,133700,12603.0000000,12613.0000000,12602.0000000,12613.0000000,223
20160118,133800,12613.0000000,12630.0000000,12604.0000000,12630.0000000,538
20160118,133900,12630.0000000,12631.0000000,12619.0000000,12625.0000000,178
20160118,134000,12625.0000000,12629.0000000,12624.0000000,12628.0000000,124
20160118,134100,12627.0000000,12628.0000000,12611.0000000,12617.0000000,168
20160118,134200,12618.0000000,12618.0000000,12611.0000000,12611.0000000,176
20160118,134300,12611.0000000,12642.0000000,12611.0000000,12639.0000000,422
20160118,134400,12642.0000000,12643.0000000,12632.0000000,12632.0000000,129
20160118,134500,12632.0000000,12645.0000000,12631.0000000,12635.0000000,303
20160118,134600,12639.0000000,12642.0000000,12634.0000000,12636.0000000,139
20160118,134700,12637.0000000,12637.0000000,12634.0000000,12634.0000000,20
20160118,134800,12634.0000000,12645.0000000,12634.0000000,12645.0000000,72
20160118,134900,12646.0000000,12647.0000000,12642.0000000,12644.0000000,73
20160118,135000,12647.0000000,12676.0000000,12647.0000000,12671.0000000,1228
20160118,135100,12670.0000000,12670.0000000,12651.0000000,12654.0000000,459
20160118,135200,12656.0000000,12678.0000000,12656.0000000,12678.0000000,368
20160118,135300,12677.0000000,12693.0000000,12676.0000000,12691.0000000,284
20160118,135400,12692.0000000,12692.0000000,12686.0000000,12688.0000000,286
20160118,135500,12687.0000000,12714.0000000,12687.0000000,12712.0000000,1343
20160118,135600,12712.0000000,12724.0000000,12710.0000000,12720.0000000,651
20160118,135700,12718.0000000,12780.0000000,12717.0000000,12757.0000000,3393
20160118,135800,12756.0000000,12760.0000000,12747.0000000,12758.0000000,520
20160118,135900,12754.0000000,12754.0000000,12737.0000000,12749.0000000,639
20160118,140400,12746.0000000,12750.0000000,12718.0000000,12724.0000000,1148
20160118,140500,12720.0000000,12762.0000000,12720.0000000,12747.0000000,898
20160118,140600,12742.0000000,12745.0000000,12740.0000000,12740.0000000,187
20160118,140700,12744.0000000,12745.0000000,12737.0000000,12744.0000000,159
20160118,140800,12743.0000000,12756.0000000,12741.0000000,12755.0000000,197
20160118,140900,12755.0000000,12758.0000000,12752.0000000,12756.0000000,102
20160118,141000,12756.0000000,12762.0000000,12747.0000000,12748.0000000,458
20160118,141100,12748.0000000,12756.0000000,12747.0000000,12754.0000000,381
20160118,141200,12752.0000000,12762.0000000,12747.0000000,12760.0000000,128
20160118,141300,12759.0000000,12759.0000000,12750.0000000,12754.0000000,506
20160118,141400,12755.0000000,12760.0000000,12755.0000000,12756.0000000,257
20160118,141500,12756.0000000,12757.0000000,12754.0000000,12754.0000000,462
20160118,141600,12754.0000000,12754.0000000,12739.0000000,12740.0000000,268
20160118,141700,12741.0000000,12741.0000000,12732.0000000,12734.0000000,311
20160118,141800,12733.0000000,12733.0000000,12716.0000000,12731.0000000,510
20160118,141900,12726.0000000,12726.0000000,12712.0000000,12712.0000000,570
20160118,142000,12714.0000000,12714.0000000,12698.0000000,12701.0000000,413
20160118,142100,12699.0000000,12702.0000000,12694.0000000,12694.0000000,285
20160118,142200,12694.0000000,12720.0000000,12693.0000000,12719.0000000,482
20160118,142300,12719.0000000,12723.0000000,12718.0000000,12721.0000000,121
20160118,142400,12721.0000000,12733.0000000,12713.0000000,12718.0000000,425
20160118,142500,12717.0000000,12719.0000000,12714.0000000,12715.0000000,130
20160118,142600,12717.0000000,12724.0000000,12717.0000000,12724.0000000,57
20160118,142700,12724.0000000,12742.0000000,12724.0000000,12733.0000000,243
20160118,142800,12733.0000000,12738.0000000,12717.0000000,12730.0000000,271
20160118,142900,12727.0000000,12731.0000000,12722.0000000,12722.0000000,230
20160118,143000,12722.0000000,12722.0000000,12710.0000000,12710.0000000,142
20160118,143100,12711.0000000,12726.0000000,12710.0000000,12726.0000000,215
20160118,143200,12722.0000000,12722.0000000,12705.0000000,12719.0000000,340
20160118,143300,12715.0000000,12717.0000000,12695.0000000,12703.0000000,454
